country,country_code,indicator,year,value,long_name,income_group,region,lending_category,other_groups,currency_unit,latest_population_census,latest_household_survey,special_notes,national_accounts_base_year,national_accounts_reference_year,system_of_national_accounts,sna_price_valuation,ppp_survey_years,balance_of_payments_manual_in_use,external_debt_reporting_status,system_of_trade,government_accounting_concept,imf_data_dissemination_standard,source_of_most_recent_income_and_expenditure_data,vital_registration_complete,latest_agricultural_census,latest_industrial_data,latest_trade_data,latest_water_withdrawal_data,2-alpha_code,wb-2_code,table_name,short_name
Tonga,TON       ,"Average maturity on new external debt commitments, official (years)",2021,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Average maturity on new external debt commitments, private (years)",2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,Concessional debt (% of total external debt),2021,30.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Currency composition of PPG debt, all other currencies (%)",2021,60.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON       ,"Currency composition of PPG debt, Euro (%)",2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,Average grace period on new external debt commitments (years),2021,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average grace period on new external debt commitments, official (years)",2021,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average grace period on new external debt commitments, private (years)",2021,10.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,Average grant element on new external debt commitments (%),2021,27.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average grant element on new external debt commitments, official (%)",2021,27.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average grant element on new external debt commitments, private (%)",2021,36.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,Average interest on new external debt commitments (%),2021,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average interest on new external debt commitments, official (%)",2021,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average interest on new external debt commitments, private (%)",2021,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,Average maturity on new external debt commitments (years),2021,16.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average maturity on new external debt commitments, official (years)",2021,15.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Average maturity on new external debt commitments, private (years)",2021,29.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,Concessional debt (% of total external debt),2021,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Currency composition of PPG debt, all other currencies (%)",2021,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN       ,"Currency composition of PPG debt, Euro (%)",2021,39.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,Average grace period on new external debt commitments (years),2021,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average grace period on new external debt commitments, official (years)",2021,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average grace period on new external debt commitments, private (years)",2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,Average grant element on new external debt commitments (%),2021,34.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average grant element on new external debt commitments, official (%)",2021,34.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average grant element on new external debt commitments, private (%)",2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,Average interest on new external debt commitments (%),2021,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average interest on new external debt commitments, official (%)",2021,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average interest on new external debt commitments, private (%)",2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,Average maturity on new external debt commitments (years),2021,22.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average maturity on new external debt commitments, official (years)",2021,22.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Average maturity on new external debt commitments, private (years)",2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,Concessional debt (% of total external debt),2021,33.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Currency composition of PPG debt, all other currencies (%)",2021,18.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA       ,"Currency composition of PPG debt, Euro (%)",2021,13.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,Average grace period on new external debt commitments (years),2021,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average grace period on new external debt commitments, official (years)",2021,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average grace period on new external debt commitments, private (years)",2021,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,Average grant element on new external debt commitments (%),2021,36.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average grant element on new external debt commitments, official (%)",2021,36.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average grant element on new external debt commitments, private (%)",2021,51.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,Average interest on new external debt commitments (%),2021,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average interest on new external debt commitments, official (%)",2021,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average interest on new external debt commitments, private (%)",2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,Average maturity on new external debt commitments (years),2021,24.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average maturity on new external debt commitments, official (years)",2021,24.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Average maturity on new external debt commitments, private (years)",2021,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,Concessional debt (% of total external debt),2021,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Currency composition of PPG debt, all other currencies (%)",2021,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM       ,"Currency composition of PPG debt, Euro (%)",2021,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,Average grace period on new external debt commitments (years),2022,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average grace period on new external debt commitments, official (years)",2022,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,Average grant element on new external debt commitments (%),2022,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average grant element on new external debt commitments, official (%)",2022,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,Average interest on new external debt commitments (%),2022,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average interest on new external debt commitments, official (%)",2022,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,Average maturity on new external debt commitments (years),2022,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average maturity on new external debt commitments, official (years)",2022,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,Concessional debt (% of total external debt),2022,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Currency composition of PPG debt, all other currencies (%)",2022,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB       ,"Currency composition of PPG debt, Euro (%)",2022,58.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,Average grace period on new external debt commitments (years),2022,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,"Average grace period on new external debt commitments, official (years)",2022,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,Average grant element on new external debt commitments (%),2022,34.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,"Average grant element on new external debt commitments, official (%)",2022,34.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,Average interest on new external debt commitments (%),2022,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,"Average interest on new external debt commitments, official (%)",2022,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,Average maturity on new external debt commitments (years),2022,26.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,"Average maturity on new external debt commitments, official (years)",2022,26.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,Concessional debt (% of total external debt),2022,33.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,"Currency composition of PPG debt, all other currencies (%)",2022,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD       ,"Currency composition of PPG debt, Euro (%)",2022,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,Average grace period on new external debt commitments (years),2022,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,"Average grace period on new external debt commitments, official (years)",2022,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,"Average grace period on new external debt commitments, private (years)",2022,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,Average grant element on new external debt commitments (%),2022,26.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,"Average grant element on new external debt commitments, official (%)",2022,34.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,"Average grant element on new external debt commitments, private (%)",2022,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,Average interest on new external debt commitments (%),2022,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,"Average interest on new external debt commitments, official (%)",2022,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,"Average interest on new external debt commitments, private (%)",2022,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,Average maturity on new external debt commitments (years),2022,24.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,"Average maturity on new external debt commitments, official (years)",2022,29.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,"Average maturity on new external debt commitments, private (years)",2022,10.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,Concessional debt (% of total external debt),2022,22.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,"Currency composition of PPG debt, all other currencies (%)",2022,19.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,BEN       ,"Currency composition of PPG debt, Euro (%)",2022,47.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,Average grace period on new external debt commitments (years),2022,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,"Average grace period on new external debt commitments, official (years)",2022,9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,Average grant element on new external debt commitments (%),2022,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,"Average grant element on new external debt commitments, official (%)",2022,17.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,Average interest on new external debt commitments (%),2022,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,"Average interest on new external debt commitments, official (%)",2022,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,Average maturity on new external debt commitments (years),2022,30.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,"Average maturity on new external debt commitments, official (years)",2022,30.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,Concessional debt (% of total external debt),2022,23.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,"Currency composition of PPG debt, all other currencies (%)",2022,61.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN       ,"Currency composition of PPG debt, Euro (%)",2022,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,Average grace period on new external debt commitments (years),2022,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,"Average grace period on new external debt commitments, official (years)",2022,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,Average grant element on new external debt commitments (%),2022,25.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,"Average grant element on new external debt commitments, official (%)",2022,25.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,Average interest on new external debt commitments (%),2022,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,"Average interest on new external debt commitments, official (%)",2022,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,Average maturity on new external debt commitments (years),2022,23.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,"Average maturity on new external debt commitments, official (years)",2022,23.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,Concessional debt (% of total external debt),2022,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,"Currency composition of PPG debt, all other currencies (%)",2022,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH       ,"Currency composition of PPG debt, Euro (%)",2022,63.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,Average grace period on new external debt commitments (years),2022,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,"Average grace period on new external debt commitments, official (years)",2022,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,Average grant element on new external debt commitments (%),2022,38.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,"Average grant element on new external debt commitments, official (%)",2022,38.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,Average interest on new external debt commitments (%),2022,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,"Average interest on new external debt commitments, official (%)",2022,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,Average maturity on new external debt commitments (years),2022,29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,"Average maturity on new external debt commitments, official (years)",2022,29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,Concessional debt (% of total external debt),2022,36.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,"Currency composition of PPG debt, all other currencies (%)",2022,27.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA       ,"Currency composition of PPG debt, Euro (%)",2022,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,Average grace period on new external debt commitments (years),2022,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,"Average grace period on new external debt commitments, official (years)",2022,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,Average grant element on new external debt commitments (%),2022,43.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,"Average grant element on new external debt commitments, official (%)",2022,43.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,Average interest on new external debt commitments (%),2022,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,"Average interest on new external debt commitments, official (%)",2022,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,Average maturity on new external debt commitments (years),2022,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,"Average maturity on new external debt commitments, official (years)",2022,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,Concessional debt (% of total external debt),2022,34.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,"Currency composition of PPG debt, all other currencies (%)",2022,25.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burundi,BDI       ,"Currency composition of PPG debt, Euro (%)",2022,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,Average grace period on new external debt commitments (years),2022,8.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,"Average grace period on new external debt commitments, official (years)",2022,8.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,"Average grace period on new external debt commitments, private (years)",2022,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,Average grant element on new external debt commitments (%),2022,49.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,"Average grant element on new external debt commitments, official (%)",2022,50.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,"Average grant element on new external debt commitments, private (%)",2022,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,Average interest on new external debt commitments (%),2022,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,"Average interest on new external debt commitments, official (%)",2022,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,"Average interest on new external debt commitments, private (%)",2022,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,Average maturity on new external debt commitments (years),2022,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,"Average maturity on new external debt commitments, official (years)",2022,32.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,"Average maturity on new external debt commitments, private (years)",2022,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,Concessional debt (% of total external debt),2022,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,"Currency composition of PPG debt, all other currencies (%)",2022,21.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV       ,"Currency composition of PPG debt, Euro (%)",2022,40.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,Average grace period on new external debt commitments (years),2022,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,"Average grace period on new external debt commitments, official (years)",2022,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,Average grant element on new external debt commitments (%),2022,43.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,"Average grant element on new external debt commitments, official (%)",2022,43.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,"Average grant element on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,Average interest on new external debt commitments (%),2022,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,"Average interest on new external debt commitments, official (%)",2022,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,"Average interest on new external debt commitments, private (%)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,Average maturity on new external debt commitments (years),2022,27.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,"Average maturity on new external debt commitments, official (years)",2022,27.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,"Average maturity on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,Concessional debt (% of total external debt),2022,29.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,"Currency composition of PPG debt, all other currencies (%)",2022,16.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cambodia,KHM       ,"Currency composition of PPG debt, Euro (%)",2022,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,Average grace period on new external debt commitments (years),2022,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,"Average grace period on new external debt commitments, official (years)",2022,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,"Average grace period on new external debt commitments, private (years)",2022,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,Average grant element on new external debt commitments (%),2022,35.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,"Average grant element on new external debt commitments, official (%)",2022,35.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,"Average grant element on new external debt commitments, private (%)",2022,27.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,Average interest on new external debt commitments (%),2022,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,"Average interest on new external debt commitments, official (%)",2022,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,"Average interest on new external debt commitments, private (%)",2022,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,Average maturity on new external debt commitments (years),2022,23.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,"Average maturity on new external debt commitments, official (years)",2022,23.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,"Average maturity on new external debt commitments, private (years)",2022,15.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,Concessional debt (% of total external debt),2022,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,"Currency composition of PPG debt, all other currencies (%)",2022,21.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameroon,CMR       ,"Currency composition of PPG debt, Euro (%)",2022,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,Average grace period on new external debt commitments (years),2022,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,"Average grace period on new external debt commitments, official (years)",2022,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,"Average grace period on new external debt commitments, private (years)",2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,Average grant element on new external debt commitments (%),2022,57.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comoros,COM       ,"Average grant element on new external debt commitments, official (%)",2022,57.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
